dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1704819600,2024-01-09 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.21,7000,-11.09,-7.21,-10.19,-7.21,1036,,,71,1.03,220,,,,,,0,800,Clear,sky is clear,01n
1704823200,2024-01-09 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-9.78,5000,-12.41,-9.78,-11.19,-7.77,1035,,,79,0.51,210,,,,,,0,701,Mist,mist,50n
1704826800,2024-01-09 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-8.52,4800,-11.04,-8.52,-11.19,-7.21,1035,,,80,0.51,0,,,,,,0,701,Mist,mist,50n
1704830400,2024-01-09 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-10.89,4500,-12.7,-10.89,-11.19,-10.36,1035,,,85,0.51,0,,,,,,0,701,Mist,mist,50n
1704834000,2024-01-09 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11,3500,-12.8,-11,-11.26,-10.54,1035,,,85,0.51,0,,,,,,0,701,Mist,mist,50n
1704837600,2024-01-09 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-10.87,2700,-12.68,-10.87,-11.19,-10.47,1035,,,85,0.51,0,,,,,,0,701,Mist,mist,50n
1704841200,2024-01-09 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11.03,2900,-11.96,-11.03,-11.35,-10.67,1035,,,92,0.51,0,,,,,,0,701,Mist,mist,50n
1704844800,2024-01-10 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11.44,3300,-12.37,-11.44,-12.19,-11.01,1034,,,92,0.51,0,,,,,,0,701,Mist,mist,50n
1704848400,2024-01-10 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11.24,3700,-13.04,-11.24,-11.53,-11.01,1034,,,85,0.51,0,,,,,,0,701,Mist,mist,50n
1704852000,2024-01-10 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11.32,3800,-13.12,-11.32,-12.19,-10.91,1034,,,85,1.03,50,,,,,,0,701,Mist,mist,50n
1704855600,2024-01-10 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11.33,4200,-13.13,-11.33,-12.19,-10.91,1034,,,85,0.51,0,,,,,,0,701,Mist,mist,50n
1704859200,2024-01-10 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11.36,4800,-13.16,-11.36,-12.19,-10.95,1033,,,85,0.51,0,,,,,,4,701,Mist,mist,50n
1704862800,2024-01-10 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11.36,5000,-13.96,-11.36,-12.19,-10.95,1033,,,79,0.51,0,,,,,,1,701,Mist,mist,50n
1704866400,2024-01-10 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11.32,6000,-13.92,-11.32,-12.19,-10.89,1033,,,79,0.51,0,,,,,,2,800,Clear,sky is clear,01n
1704870000,2024-01-10 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-11.2,6000,-13.8,-11.2,-12.19,-10.71,1033,,,79,0.51,0,,,,,,4,800,Clear,sky is clear,01d
1704873600,2024-01-10 08:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-9.78,6000,-12.41,-9.78,-11.19,-9.33,1033,,,79,0,0,,,,,,2,800,Clear,sky is clear,01d
1704877200,2024-01-10 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.52,7000,-10.49,-11.31,-8.19,-6.03,1033,,,77,2.06,250,,,,,,7,800,Clear,sky is clear,01d
1704880800,2024-01-10 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-6.03,9000,-9.95,-9.57,-7.19,-4.92,1034,,,71,2.06,240,,,,,,6,800,Clear,sky is clear,01d
1704884400,2024-01-10 11:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-4.25,10000,-9.22,-8.7,-5.19,-3.36,1033,,,65,3.09,230,,,,,,0,800,Clear,sky is clear,01d
1704888000,2024-01-10 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.97,10000,-8.53,-6.62,-3.49,-2,1032,,,62,2.57,250,,,,,,0,800,Clear,sky is clear,01d
1704891600,2024-01-10 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.31,10000,-8.66,-5.84,-2.83,-1.27,1032,,,58,2.57,250,,,,,,0,800,Clear,sky is clear,01d
1704895200,2024-01-10 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.7,10000,-8.64,-6.3,-3.94,-1.27,1031,,,60,2.57,240,,,,,,0,800,Clear,sky is clear,01d
1704898800,2024-01-10 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.79,10000,-8.78,-6.95,-5.19,-2.81,1031,,,65,2.06,230,,,,,,0,800,Clear,sky is clear,01n
1704902400,2024-01-10 16:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-4.49,8000,-9.11,-6.95,-5.19,-3.92,1031,,,67,1.54,240,,,,,,2,800,Clear,sky is clear,01n
1704906000,2024-01-10 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-5.5,6000,-9.12,-9.62,-8.19,-4.43,1030,,,73,2.57,220,,,,,,5,800,Clear,sky is clear,01n
1704909600,2024-01-10 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-5.96,7000,-9.72,-9.49,-7.19,-5.48,1030,,,72,2.06,250,,,,,,6,800,Clear,sky is clear,01n
1704913200,2024-01-10 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-6.42,5000,-9.71,-10.02,-8.19,-5.48,1029,,,75,2.06,250,,,,,,5,701,Mist,mist,50n
1704916800,2024-01-10 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.26,3900,-9.94,-11,-7.65,-7.04,1029,,,79,2.06,230,,,,,,7,701,Mist,mist,50n
1704920400,2024-01-10 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.37,3900,-9.63,-11.84,-8.19,-5.48,1029,,,82,2.57,240,,,,,,8,701,Mist,mist,50n
1704924000,2024-01-10 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.39,3700,-9.93,-13,-8.19,-5.48,1028,,,80,3.6,240,,,,,,8,701,Mist,mist,50n
1704927600,2024-01-10 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.78,3500,-10.45,-13.95,-8.21,-7.4,1028,,,79,4.12,250,,,,,,10,701,Mist,mist,50n
1704931200,2024-01-11 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.88,3600,-10.13,-13.07,-9.19,-5.48,1027,,,82,3.09,240,,,,,,16,701,Mist,mist,50n
1704934800,2024-01-11 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.98,4300,-10.65,-13.72,-8.37,-7.69,1026,,,79,3.6,250,,,,,,21,701,Mist,mist,50n
1704938400,2024-01-11 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.61,5000,-11.17,-12.74,-7.99,-7.19,1025,,,73,3.09,240,,,,,,28,701,Mist,mist,50n
1704942000,2024-01-11 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-7.51,6000,-11.07,-13.14,-7.9,-7.19,1025,,,73,3.6,230,,,,,,40,802,Clouds,scattered clouds,03n
1704945600,2024-01-11 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-5.72,7000,-10.3,-11.69,-6.19,-5.55,1025,,,67,4.47,275,11.18,,,,,75,803,Clouds,broken clouds,04n
1704949200,2024-01-11 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-6.71,7000,-11.09,-13.71,-7.29,-6.19,1024,,,68,6.17,270,,,,,,75,803,Clouds,broken clouds,04n
1704952800,2024-01-11 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-6.4,6000,-9.99,-13.02,-7.19,-5.92,1023,,,73,5.14,280,,,,,,100,804,Clouds,overcast clouds,04n
1704956400,2024-01-11 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-5.68,6000,-9.29,-11.76,-6.19,-5.29,1023,,,73,4.63,280,,,,,,75,803,Clouds,broken clouds,04d
1704960000,2024-01-11 08:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-5.02,6000,-7.75,-10.94,-6.19,-4.61,1023,,,79,4.63,270,,,,,,100,804,Clouds,overcast clouds,04d
1704963600,2024-01-11 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-4.53,6000,-6.29,-10.67,-6.19,-4.12,1023,,,86,5.14,270,,,,,,75,803,Clouds,broken clouds,04d
1704967200,2024-01-11 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.98,5000,-4.83,-9.98,-6.19,-3.44,1023,,,93,5.14,260,,,,,,75,701,Mist,mist,50d
1704970800,2024-01-11 11:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.51,1500,-4.37,-9.71,-5.19,-3.06,1022,,,93,5.66,260,,,,,,100,701,Mist,mist,50d
1704974400,2024-01-11 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.02,900,-3.02,-9.38,-5.19,-2.46,1022,,,100,6.17,260,,,,0.17,,100,600,Snow,light snow,13d
1704974400,2024-01-11 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.02,900,-3.02,-9.38,-5.19,-2.46,1022,,,100,6.17,260,,,,0.17,,100,741,Fog,fog,50d
1704978000,2024-01-11 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-4.05,4000,-5.03,-10.39,-4.19,-3.66,1022,,,92,5.66,260,,,,0.13,,100,600,Snow,light snow,13d
1704978000,2024-01-11 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-4.05,4000,-5.03,-10.39,-4.19,-3.66,1022,,,92,5.66,260,,,,0.13,,100,701,Mist,mist,50d
1704981600,2024-01-11 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.72,900,-4.2,-9.98,-4.6,-3.11,1022,,,96,5.66,280,,,,,,100,741,Fog,fog,50d
1704985200,2024-01-11 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.13,1800,-3.86,-9.23,-4.05,-2.55,1021,,,94,5.66,270,,,,,,75,600,Snow,light snow,13n
1704985200,2024-01-11 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.13,1800,-3.86,-9.23,-4.05,-2.55,1021,,,94,5.66,270,,,,,,75,701,Mist,mist,50n
1704988800,2024-01-11 16:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.8,2800,-3.28,-8.51,-3.49,-2.25,1021,,,96,5.14,270,,,,,,100,701,Mist,mist,50n
1704992400,2024-01-11 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.31,3100,-2.8,-7.89,-3.49,-1.7,1022,,,96,5.14,270,,,,,,75,600,Snow,light snow,13n
1704992400,2024-01-11 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.31,3100,-2.8,-7.89,-3.49,-1.7,1022,,,96,5.14,270,,,,,,75,701,Mist,mist,50n
1704996000,2024-01-11 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.76,4000,-2.37,-7.2,-2.94,-1.14,1022,,,95,5.14,270,,,,,,75,600,Snow,light snow,13n
1704996000,2024-01-11 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.76,4000,-2.37,-7.2,-2.94,-1.14,1022,,,95,5.14,270,,,,,,75,701,Mist,mist,50n
1704999600,2024-01-11 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.47,1200,-1.84,-6.71,-2.38,-0.89,1022,,,97,4.92,326,7.6,,,,,75,601,Snow,snow,13n
1704999600,2024-01-11 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.47,1200,-1.84,-6.71,-2.38,-0.89,1022,,,97,4.92,326,7.6,,,,,75,701,Mist,mist,50n
1705003200,2024-01-11 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.55,4900,-0.92,-4.66,-2.38,0.01,1023,,,97,3.6,280,,,,0.25,,75,600,Snow,light snow,13n
1705003200,2024-01-11 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.55,4900,-0.92,-4.66,-2.38,0.01,1023,,,97,3.6,280,,,,0.25,,75,701,Mist,mist,50n
1705006800,2024-01-11 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.48,9000,-0.97,-4.89,-1.83,-0.03,1023,,,96,4.02,311,7.6,,,,,75,803,Clouds,broken clouds,04n
1705010400,2024-01-11 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.29,9000,-1.91,-4.63,-2,-1.1,1024,,,95,2.57,310,,,,,,68,803,Clouds,broken clouds,04n
1705014000,2024-01-11 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.35,10000,-1.96,-5.24,-2.55,-0.55,1024,,,95,3.13,351,7.6,,,,,75,803,Clouds,broken clouds,04n
1705017600,2024-01-12 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.61,10000,-2.22,-7.39,-2.38,-1.16,1024,,,95,5.81,355,10.73,,,,,75,803,Clouds,broken clouds,04n
1705021200,2024-01-12 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.38,10000,-3.37,-6.88,-2.77,-1.72,1025,,,92,3.58,5,7.15,,,,,20,801,Clouds,few clouds,02n
1705024800,2024-01-12 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.5,10000,-4.11,-6.85,-3.88,-2.27,1025,,,95,2.24,351,6.71,,,,,0,800,Clear,sky is clear,01n
1705028400,2024-01-12 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-4.28,10000,-5.13,-6.71,-4.77,-3.38,1025,,,93,1.54,340,,,,,,0,800,Clear,sky is clear,01n
1705032000,2024-01-12 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-5.73,10000,-6.2,-8.36,-7.14,-4.99,1025,,,96,1.54,300,,,,,,0,800,Clear,sky is clear,01n
1705035600,2024-01-12 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-6.66,10000,-7.25,-6.66,-8.19,-5.55,1025,,,95,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1705039200,2024-01-12 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-6.05,,-6.52,-9.29,-7.14,-5.55,1026,,,96,1.86,328,,,,,,25,802,Clouds,scattered clouds,03n
1705042800,2024-01-12 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-6.25,,-6.72,-9.52,-7.14,-5.55,1026,,,96,1.86,307,,,,,,14,801,Clouds,few clouds,02d
1705046400,2024-01-12 08:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-5.84,10000,-6.43,-5.84,-6.27,-5.05,1026,,,95,1.03,250,,,,,,0,800,Clear,sky is clear,01d
1705050000,2024-01-12 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-4.56,10000,-5.16,-7.03,-5.48,-3.38,1026,,,95,1.54,280,,,,,,0,800,Clear,sky is clear,01d
1705053600,2024-01-12 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-3.71,10000,-4.56,-8.05,-4.92,-2.55,1026,,,93,3.09,240,,,,,,0,800,Clear,sky is clear,01d
1705057200,2024-01-12 11:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.65,10000,-3.9,-7.63,-3.81,-1.72,1025,,,90,4.12,240,,,,,,40,802,Clouds,scattered clouds,03d
1705060800,2024-01-12 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.17,10000,-3.42,-8.56,-2.94,-1.66,1024,,,90,6.69,250,,,,,,75,803,Clouds,broken clouds,04d
1705064400,2024-01-12 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.12,9000,-3.37,-7.96,-2.7,-1.66,1023,,,90,5.66,240,,,,,,75,803,Clouds,broken clouds,04d
1705068000,2024-01-12 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.09,9000,-3.08,-8.19,-2.7,-1.7,1022,,,92,6.17,240,,,,,,100,804,Clouds,overcast clouds,04d
1705071600,2024-01-12 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.9,9000,-2.77,-8.45,-2.7,-1.44,1021,,,93,7.2,250,,,,0.1,,100,600,Snow,light snow,13n
1705075200,2024-01-12 16:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.94,8000,-2.81,-8.73,-2.7,-1.66,1021,,,93,7.72,260,12.86,,,0.11,,75,600,Snow,light snow,13n
1705078800,2024-01-12 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.9,8000,-2.77,-8.68,-2.7,-1.44,1021,,,93,7.72,250,,,,,,75,600,Snow,light snow,13n
1705082400,2024-01-12 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.9,10000,-2.89,-8.9,-2.7,-1.44,1020,,,92,8.75,250,,,,,,75,600,Snow,light snow,13n
1705086000,2024-01-12 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.09,9000,-2.95,-8.92,-2.7,-1.7,1019,,,93,7.72,260,,,,,,75,600,Snow,light snow,13n
1705089600,2024-01-12 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.09,6000,-2.7,-9.09,-2.94,-1.7,1019,,,95,8.75,260,,,,,,75,600,Snow,light snow,13n
1705093200,2024-01-12 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.09,4500,-2.83,-9.09,-2.7,-1.7,1019,,,94,9.39,303,13.86,,,0.11,,75,600,Snow,light snow,13n
1705093200,2024-01-12 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.09,4500,-2.83,-9.09,-2.7,-1.7,1019,,,94,9.39,303,13.86,,,0.11,,75,701,Mist,mist,50n
1705096800,2024-01-12 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.16,2200,-2.65,-9.16,-3.25,-1.7,1019,,,96,8.75,270,,,,,,100,701,Mist,mist,50n
1705100400,2024-01-12 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.21,4000,-2.7,-9.21,-3.25,-1.7,1019,,,96,8.23,260,,,,,,100,701,Mist,mist,50n
1705104000,2024-01-13 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.08,9000,-2.82,-9.08,-2.38,-1.7,1018,,,94,8.75,270,,,,,,100,804,Clouds,overcast clouds,04n
1705107600,2024-01-13 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-2.05,9000,-2.66,-8.87,-2.7,-1.44,1018,,,95,7.72,270,,,,,,100,804,Clouds,overcast clouds,04n
1705111200,2024-01-13 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.35,9000,-2.35,-8.27,-1.83,-1.14,1017,,,92,8.49,294,14.75,,,,,100,804,Clouds,overcast clouds,04n
1705114800,2024-01-13 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.44,9000,-2.31,-7.62,-2.14,-1.14,1017,,,93,6.69,270,,,,,,100,804,Clouds,overcast clouds,04n
1705118400,2024-01-13 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.44,10000,-2.44,-7.62,-2.14,-1.14,1016,,,92,6.69,270,,,,,,100,804,Clouds,overcast clouds,04n
1705122000,2024-01-13 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.44,10000,-2.31,-7.63,-2.14,-1.14,1017,,,93,6.71,290,10.28,,,,,100,804,Clouds,overcast clouds,04n
1705125600,2024-01-13 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.44,10000,-2.44,-7.63,-2.14,-1.14,1016,,,92,6.71,286,14.31,,,,,100,804,Clouds,overcast clouds,04n
1705129200,2024-01-13 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.35,10000,-2.48,-6.98,-1.83,-1.14,1016,,,91,5.66,270,,,,,,100,804,Clouds,overcast clouds,04d
1705132800,2024-01-13 08:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.35,9000,-2.09,-6.98,-1.83,-1.14,1016,,,94,5.66,270,,,,,,100,804,Clouds,overcast clouds,04d
1705136400,2024-01-13 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1.34,6000,-2.08,-6.97,-2.14,-0.61,1015,,,94,5.66,260,,,,,,100,804,Clouds,overcast clouds,04d
1705140000,2024-01-13 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-1,8000,-1.74,-6.54,-1.59,-0.05,1014,,,94,5.66,240,,,,,,100,804,Clouds,overcast clouds,04d
1705143600,2024-01-13 11:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.57,10000,-1.97,-6.26,-1.1,-0.05,1014,,,89,6.17,260,,,,,,100,804,Clouds,overcast clouds,04d
1705147200,2024-01-13 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.16,10000,-1.7,-5.48,-0.55,0.4,1013,,,88,5.66,250,,,,,,100,804,Clouds,overcast clouds,04d
1705150800,2024-01-13 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.16,10000,-1.4,-5.33,-0.19,0.53,1012,,,88,6.17,250,,,,,,75,803,Clouds,broken clouds,04d
1705154400,2024-01-13 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.16,10000,-1.4,-5.33,-0.19,0.53,1011,,,88,6.17,240,,,,0.1,,75,600,Snow,light snow,13d
1705158000,2024-01-13 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.08,10000,-0.94,-5.9,-0.48,0.53,1010,,,92,7.2,240,,,,0.1,,100,600,Snow,light snow,13n
1705161600,2024-01-13 16:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.04,10000,-0.92,-5.58,-1.03,0.53,1009,,,93,6.17,230,,,,0.15,,75,600,Snow,light snow,13n
1705165200,2024-01-13 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.04,9000,-0.92,-6.27,-1.03,0.53,1008,,,93,7.72,230,,,,0.15,,75,600,Snow,light snow,13n
1705168800,2024-01-13 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.36,3700,-0.85,-5.99,-1.03,-0.03,1007,,,96,6.17,230,,,,4.57,,75,601,Snow,snow,13n
1705168800,2024-01-13 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.36,3700,-0.85,-5.99,-1.03,-0.03,1007,,,96,6.17,230,,,,4.57,,75,701,Mist,mist,50n
1705172400,2024-01-13 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.42,3300,-0.91,-5.65,-1.03,-0.03,1007,,,96,5.36,237,12.52,,,0.24,,75,600,Snow,light snow,13n
1705172400,2024-01-13 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.42,3300,-0.91,-5.65,-1.03,-0.03,1007,,,96,5.36,237,12.52,,,0.24,,75,701,Mist,mist,50n
1705176000,2024-01-13 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.48,3900,-1.1,-6.4,-1.59,-0.03,1006,,,95,6.71,276,11.62,,,0.37,,75,701,Mist,mist,50n
1705176000,2024-01-13 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.48,3900,-1.1,-6.4,-1.59,-0.03,1006,,,95,6.71,276,11.62,,,0.37,,75,600,Snow,light snow,13n
1705179600,2024-01-13 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.42,7000,-1.04,-6.96,-1.27,-0.03,1005,,,95,8.23,240,,,,0.37,,75,600,Snow,light snow,13n
1705183200,2024-01-13 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.42,5000,-1.04,-6.54,-1.27,-0.03,1004,,,95,7.2,230,,,,0.47,,75,600,Snow,light snow,13n
1705183200,2024-01-13 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.42,5000,-1.04,-6.54,-1.27,-0.03,1004,,,95,7.2,230,,,,0.47,,75,701,Mist,mist,50n
1705186800,2024-01-13 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.05,10000,-0.67,-6.28,-1.03,0.53,1004,,,95,7.72,230,,,,0.35,,75,600,Snow,light snow,13n
1705190400,2024-01-14 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.04,5000,-0.41,-6.66,-1.03,0.53,1003,,,97,8.75,230,,,,0.51,,75,601,Snow,snow,13n
1705190400,2024-01-14 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,-0.04,5000,-0.41,-6.66,-1.03,0.53,1003,,,97,8.75,230,,,,0.51,,75,701,Mist,mist,50n
1705194000,2024-01-14 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.24,10000,-0.41,-5.69,-0.48,0.81,1002,,,95,7.2,240,,,,0.25,,75,600,Snow,light snow,13n
1705197600,2024-01-14 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.44,10000,-0.23,-5.84,-0.48,0.81,1001,,,95,8.23,250,,,,0.21,,75,600,Snow,light snow,13n
1705201200,2024-01-14 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.44,3700,-0.23,-5.64,-0.48,0.81,1001,,,95,7.72,240,,,,0.21,,75,600,Snow,light snow,13n
1705201200,2024-01-14 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.44,3700,-0.23,-5.64,-0.48,0.81,1001,,,95,7.72,240,,,,0.21,,75,701,Mist,mist,50n
1705204800,2024-01-14 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.39,4700,-0.28,-5.5,-0.48,0.81,1000,,,95,7.2,240,,,,0.25,,75,600,Snow,light snow,13n
1705204800,2024-01-14 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.39,4700,-0.28,-5.5,-0.48,0.81,1000,,,95,7.2,240,,,,0.25,,75,701,Mist,mist,50n
1705208400,2024-01-14 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.45,9000,-0.23,-6.53,-0.48,0.81,1000,,,95,10.29,250,15.43,,,0.25,,75,600,Snow,light snow,13n
1705212000,2024-01-14 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.45,10000,-0.23,-6.19,-0.48,0.81,1000,,,95,9.26,250,,,,,,75,600,Snow,light snow,13n
1705215600,2024-01-14 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.51,10000,-0.17,-5.94,0.08,0.81,1000,,,95,8.75,260,,,,,,100,804,Clouds,overcast clouds,04d
1705219200,2024-01-14 08:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.55,10000,-0.4,-5.7,0.08,0.81,1000,,,93,8.23,250,,,,,,75,600,Snow,light snow,13d
1705222800,2024-01-14 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.88,10000,-0.11,-5.45,0.08,1.12,1000,,,93,8.75,250,,,,0.11,,75,600,Snow,light snow,13d
1705226400,2024-01-14 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,0.92,10000,-0.33,-5.4,0.08,1.34,1000,,,91,8.75,260,14.4,,,0.1,,75,600,Snow,light snow,13d
